time;Bx;By;Bz;BT
4,364274;0,00;-25,35;0,15;25,35
4,374694;0,00;-25,13;-0,08;25,13
4,384462;-0,38;-24,98;-0,08;24,98
4,396020;-0,45;-24,90;0,00;24,90
4,407946;-0,30;-24,90;0,30;24,90
4,414580;-0,15;-24,83;0,23;24,83
4,424644;-0,45;-24,90;-0,08;24,90
4,434703;-0,45;-24,83;-0,08;24,83
4,445717;-0,30;-24,90;-0,30;24,90
4,460539;-0,23;-24,83;-0,38;24,83
4,464457;0,15;-24,75;-0,38;24,75
4,474283;0,00;-24,45;-0,68;24,46
4,484052;0,00;-24,45;-0,75;24,46
4,494518;-0,15;-24,45;-0,83;24,46
4,506771;-0,08;-24,60;-0,53;24,61
4,514902;-0,08;-24,60;-0,45;24,60
4,525111;-0,30;-24,75;-0,30;24,75
4,534268;-0,08;-24,75;0,08;24,75
4,544908;-0,45;-24,75;0,00;24,75
4,555050;-0,23;-25,13;0,00;25,13
4,565193;-0,30;-25,05;0,00;25,05
4,574697;-0,38;-25,05;0,15;25,05
4,584698;-0,45;-25,05;0,15;25,05
4,598111;-0,38;-24,90;0,30;24,90
4,613576;-0,23;-24,60;0,15;24,60
4,615024;-0,53;-24,53;0,15;24,53
4,624544;-0,30;-24,60;0,30;24,60
4,634123;-0,45;-24,30;0,53;24,31
4,644334;-0,45;-24,60;0,45;24,61
4,655045;-0,53;-24,68;0,45;24,68
4,664355;-0,45;-24,68;0,45;24,68
4,674531;-0,30;-25,05;0,00;25,05
4,684480;-0,38;-25,20;0,15;25,20
4,694774;-0,38;-25,35;-0,30;25,35
4,714933;-0,53;-25,35;-0,60;25,36
4,716061;-0,38;-25,50;-0,83;25,52
4,725522;-0,45;-25,35;-0,45;25,36
4,734272;-0,45;-25,35;-0,45;25,36
4,744191;-0,45;-25,20;-0,45;25,21
4,754398;-0,38;-24,75;-0,23;24,75
4,764206;-0,08;-24,75;-0,15;24,75
4,774148;-0,08;-24,98;0,15;24,98
4,784410;0,30;-25,13;0,30;25,13
4,794372;0,15;-25,05;0,38;25,05
4,804108;0,23;-25,13;-0,23;25,13
4,814944;0,60;-25,05;-0,53;25,06
4,824531;0,45;-25,13;-0,53;25,13
4,838301;0,15;-25,28;-0,53;25,28
4,844682;-0,15;-25,28;-0,68;25,28
4,856181;-0,08;-25,05;-0,45;25,05
4,864633;-0,38;-24,90;-0,45;24,91
4,878420;-0,45;-24,98;-0,45;24,98
4,884751;-0,30;-25,05;0,00;25,05
4,895083;-0,68;-25,20;0,38;25,21
4,904421;-0,53;-25,35;0,53;25,36
4,914210;-0,45;-25,35;0,45;25,36
4,924040;-0,38;-25,13;0,75;25,14
4,934276;-0,30;-25,28;0,53;25,28
4,945027;0,00;-25,20;0,38;25,20
4,954431;-0,15;-25,20;0,30;25,20
4,965007;-0,30;-24,98;0,15;24,98
4,974207;-0,23;-24,75;-0,15;24,75
4,984726;-0,30;-24,45;-0,23;24,45
4,997960;-0,38;-24,45;-0,15;24,45
5,011198;-0,45;-24,68;-0,53;24,68
5,014116;-0,45;-24,53;-0,68;24,54
5,024435;-0,45;-24,30;-0,45;24,31
5,034191;-0,23;-24,38;-0,38;24,38
5,046052;0,08;-24,53;-0,60;24,53
5,055292;0,23;-24,75;-0,53;24,76
5,063928;0,08;-24,83;-0,75;24,84
5,074671;0,08;-24,83;-1,05;24,85
5,084473;0,08;-24,68;-0,90;24,69
5,094515;-0,08;-24,75;-0,98;24,77
5,104207;0,00;-24,98;-1,12;25,00
5,114214;0,00;-25,05;-0,98;25,07
5,124751;-0,15;-25,05;-0,68;25,06
5,134714;-0,30;-24,90;-0,68;24,91
5,144605;-0,30;-25,13;-0,75;25,14
5,158225;-0,30;-25,28;-0,30;25,28
5,166244;-0,15;-25,43;-0,08;25,43
5,174249;-0,23;-25,50;0,15;25,50
5,185405;-0,23;-25,35;0,30;25,35
5,194319;-0,15;-25,35;0,15;25,35
5,204539;-0,38;-25,20;0,38;25,21
5,214943;-0,53;-25,28;0,45;25,28
5,224416;-0,38;-25,05;0,60;25,06
5,235152;-0,15;-24,83;0,45;24,83
5,244218;-0,23;-24,75;0,15;24,75
5,254811;-0,15;-24,60;0,00;24,60
5,264978;-0,15;-24,90;-0,08;24,90
5,275330;-0,38;-24,98;0,15;24,98
5,285137;-0,30;-25,13;-0,15;25,13
5,294515;-0,15;-24,90;-0,23;24,90
5,306875;-0,30;-25,05;-0,08;25,05
5,313867;-0,38;-25,05;0,23;25,05
5,324403;-0,30;-25,05;0,30;25,05
5,334486;-0,23;-25,13;0,30;25,13
5,344328;-0,30;-24,90;0,45;24,91
5,354206;-0,30;-24,90;0,15;24,90
5,364258;-0,15;-25,05;0,30;25,05
5,374390;-0,15;-24,98;0,30;24,98
5,387356;0,15;-24,83;0,15;24,83
5,394720;0,23;-24,90;-0,15;24,90
5,406149;0,15;-24,90;-0,08;24,90
5,414138;0,15;-24,98;-0,15;24,98
5,429715;0,15;-25,13;-0,38;25,13
5,434572;0,23;-25,05;-0,38;25,05
5,444813;0,08;-24,83;-0,53;24,83
5,454797;0,30;-24,98;-0,38;24,98
5,464069;0,08;-25,05;-0,53;25,06
5,474203;-0,15;-25,05;-0,45;25,05
5,484457;0,00;-25,05;-0,38;25,05
5,496345;0,00;-25,13;-0,30;25,13
5,504648;0,15;-25,13;-0,08;25,13
5,515178;0,08;-25,13;0,23;25,13
5,524348;0,38;-25,20;0,30;25,20
5,535383;0,38;-25,05;0,15;25,05
5,544157;0,60;-25,20;0,15;25,21
5,554230;0,53;-25,28;0,30;25,28
5,564152;0,53;-25,50;0,08;25,51
5,577384;0,45;-25,35;-0,15;25,35
5,590141;0,30;-25,35;-0,08;25,35
5,594042;0,38;-25,35;0,08;25,35
5,605270;0,15;-25,35;-0,15;25,35
5,613981;0,00;-25,58;0,08;25,58
5,624509;-0,15;-25,50;0,15;25,50
5,635514;-0,08;-25,50;0,15;25,50
5,644509;-0,38;-25,43;0,38;25,43
5,654767;-0,30;-25,35;0,75;25,36
5,663954;-0,30;-25,35;0,83;25,37
5,674691;-0,23;-25,35;0,75;25,36
5,689923;-0,08;-25,28;0,75;25,29
5,694283;-0,08;-25,20;0,75;25,21
5,706860;-0,15;-25,28;0,53;25,28
5,715874;-0,23;-25,58;0,60;25,58
5,724681;-0,15;-25,35;0,75;25,36
5,734270;-0,15;-25,50;0,45;25,50
5,744251;-0,15;-25,43;0,15;25,43
5,754225;-0,30;-25,65;-0,08;25,65
5,764564;-0,53;-25,65;-0,08;25,66
5,774225;-0,68;-25,50;-0,23;25,51
5,786508;-0,38;-25,28;-0,30;25,28
5,794493;-0,45;-24,75;-0,30;24,76
5,804766;-0,30;-25,13;-0,30;25,13
5,814676;-0,45;-25,13;-0,45;25,13
5,827313;-0,45;-25,13;-0,30;25,13
5,837640;-0,45;-24,60;-0,23;24,61
5,845868;-0,38;-24,68;-0,30;24,68
5,854874;-0,08;-24,60;-0,15;24,60
5,864396;-0,15;-24,53;-0,08;24,53
5,874298;-0,15;-24,53;-0,23;24,53
5,884456;-0,30;-24,45;-0,45;24,46
5,894263;-0,38;-24,15;-0,30;24,15
5,904327;-0,38;-24,15;-0,45;24,16
5,914263;-0,30;-24,53;-0,15;24,53
5,924843;-0,23;-24,68;0,15;24,68
5,935179;-0,38;-24,83;-0,08;24,83
5,944342;-0,45;-25,05;0,00;25,05
5,954606;-0,23;-25,28;0,15;25,28
5,964118;-0,15;-25,13;0,15;25,13
5,978620;0,08;-25,28;0,38;25,28
5,993804;0,15;-25,35;0,38;25,35
5,994524;-0,15;-25,13;0,08;25,13
6,004118;-0,30;-25,05;0,15;25,05
6,014272;-0,53;-24,98;0,38;24,98
