time;Bx;By;Bz;BT
1,899864;0,08;-25,65;-0,23;25,65
1,909189;0,08;-25,95;-0,15;25,95
1,919463;0,45;-25,65;0,15;25,65
1,929541;0,68;-25,65;0,15;25,66
1,939106;0,83;-25,50;0,38;25,52
1,950612;0,45;-25,73;0,45;25,73
1,959549;0,38;-25,95;0,68;25,96
1,970182;0,60;-26,10;0,75;26,12
1,984019;0,68;-26,25;0,75;26,27
1,989071;0,53;-26,18;0,45;26,18
1,999541;0,45;-26,18;0,30;26,18
2,009236;0,38;-26,25;0,15;26,25
2,019264;0,45;-26,10;0,23;26,10
2,029783;0,68;-25,95;0,00;25,96
2,040761;0,30;-25,80;0,00;25,80
2,050438;0,23;-25,65;-0,08;25,65
2,060352;0,15;-25,35;0,00;25,35
2,069319;0,23;-25,05;0,08;25,05
2,079736;0,15;-25,13;0,08;25,13
2,092756;-0,15;-25,20;0,15;25,20
2,100356;-0,23;-25,05;0,15;25,05
2,109323;-0,15;-25,28;0,38;25,28
2,119193;0,15;-25,58;0,38;25,58
2,129458;0,15;-25,43;0,23;25,43
2,140501;0,15;-25,80;0,30;25,80
2,149521;0,00;-26,03;0,60;26,03
2,159249;0,08;-26,18;0,75;26,19
2,171330;0,15;-26,10;0,75;26,11
2,179462;0,30;-26,48;0,90;26,49
2,189336;-0,08;-26,33;0,75;26,34
2,203090;-0,15;-26,25;1,05;26,27
2,209381;-0,15;-26,33;1,05;26,35
2,219441;-0,23;-26,25;0,75;26,26
2,229703;-0,15;-26,10;0,75;26,11
2,239860;-0,38;-26,03;0,68;26,04
2,249856;-0,53;-25,95;0,68;25,96
2,259587;-0,45;-25,95;0,38;25,96
2,269780;-0,38;-25,95;0,38;25,96
2,279653;-0,15;-25,95;-0,23;25,95
2,290313;-0,08;-25,80;-0,15;25,80
2,307186;-0,15;-25,88;0,15;25,88
2,314540;-0,08;-25,95;0,00;25,95
2,319582;0,30;-25,80;-0,08;25,80
2,329277;0,30;-25,73;0,15;25,73
2,339305;0,23;-25,50;0,38;25,50
2,349736;0,30;-25,73;0,38;25,73
2,359572;0,23;-25,58;0,68;25,58
2,369830;0,30;-25,65;0,68;25,66
2,379473;0,53;-25,80;0,45;25,81
2,390328;0,15;-25,95;0,23;25,95
2,399553;0,00;-26,25;0,30;26,25
2,409511;0,00;-26,40;0,08;26,40
2,423031;-0,15;-26,55;0,00;26,55
2,429162;-0,23;-26,40;0,15;26,40
2,439669;-0,23;-26,55;0,00;26,55
2,452646;-0,30;-26,40;-0,08;26,40
2,459864;-0,60;-26,25;-0,15;26,26
2,469413;-0,15;-26,03;0,15;26,03
2,479499;0,00;-25,95;0,15;25,95
2,489597;0,00;-25,80;0,08;25,80
2,499536;0,00;-25,95;0,00;25,95
2,509238;0,08;-25,95;-0,15;25,95
2,521057;0,08;-25,80;0,15;25,80
2,533305;0,08;-25,88;0,08;25,88
2,539888;0,23;-25,88;0,15;25,88
2,551639;-0,15;-26,03;0,15;26,03
2,560168;-0,23;-25,95;0,00;25,95
2,570302;0,30;-25,88;0,23;25,88
2,580602;0,53;-25,73;0,08;25,73
2,594234;0,53;-25,80;-0,15;25,81
2,606387;0,45;-25,88;-0,38;25,88
2,609588;0,23;-26,03;-0,15;26,03
2,619010;0,30;-25,88;-0,15;25,88
2,629479;0,38;-25,88;-0,38;25,88
2,643248;0,30;-26,03;-0,75;26,04
2,649380;-0,15;-26,10;-0,90;26,12
2,659530;-0,38;-26,10;-0,75;26,11
2,670676;-0,45;-26,03;-0,45;26,03
2,680604;-0,45;-25,95;-0,45;25,96
2,689833;-0,38;-25,95;-0,45;25,96
2,701142;-0,45;-26,18;-0,30;26,18
2,710177;-0,45;-25,95;-0,08;25,95
2,719603;-0,38;-25,88;0,38;25,88
2,729563;-0,53;-25,88;0,38;25,88
2,739577;-0,23;-25,88;0,38;25,88
2,753062;-0,23;-26,03;0,45;26,03
2,759440;-0,23;-25,95;0,38;25,95
2,769633;-0,30;-25,95;0,53;25,96
2,779571;-0,15;-25,65;0,38;25,65
2,789918;-0,15;-25,73;0,15;25,73
2,799749;-0,23;-25,95;0,15;25,95
2,809786;-0,08;-25,88;0,53;25,88
2,819840;-0,23;-25,73;0,45;25,73
2,832496;0,00;-25,58;0,23;25,58
2,839817;-0,15;-25,65;0,30;25,65
2,850638;-0,30;-25,58;0,15;25,58
2,869422;-0,38;-25,65;0,15;25,65
2,870434;-0,30;-25,58;0,08;25,58
2,880105;-0,38;-25,50;0,15;25,50
2,889877;-0,30;-25,50;-0,15;25,50
2,899585;-0,30;-25,73;-0,15;25,73
2,909478;-0,30;-25,95;-0,08;25,95
2,919481;0,00;-25,80;0,08;25,80
2,930670;0,08;-25,73;-0,08;25,73
2,939563;-0,15;-25,95;-0,08;25,95
2,949831;-0,30;-26,25;0,15;26,25
2,960062;-0,15;-26,25;0,15;26,25
2,973533;-0,15;-26,25;0,15;26,25
2,988810;-0,08;-26,18;0,30;26,18
2,989687;-0,08;-26,03;0,38;26,03
3,004343;-0,23;-26,10;0,60;26,11
3,009589;-0,15;-26,10;0,90;26,12
3,019896;0,00;-25,88;1,05;25,90
3,029890;0,30;-25,65;1,12;25,68
3,039654;0,38;-25,65;0,98;25,67
3,049647;0,15;-25,95;0,90;25,97
3,059467;0,00;-25,88;0,60;25,88
3,070160;-0,08;-25,80;0,53;25,81
3,082944;-0,23;-25,95;0,30;25,95
3,089948;-0,15;-25,95;0,15;25,95
3,099800;-0,30;-25,95;0,15;25,95
3,109863;-0,45;-26,10;-0,15;26,10
3,120079;-0,45;-26,03;-0,15;26,03
3,140562;-0,15;-26,03;-0,15;26,03
3,141366;-0,08;-26,10;-0,08;26,10
3,155070;-0,15;-26,25;0,00;26,25
3,159405;0,30;-26,03;-0,08;26,03
3,169553;0,45;-25,95;-0,15;25,95
3,179541;0,45;-26,10;-0,15;26,10
3,193158;0,45;-26,18;-0,45;26,18
3,199540;0,00;-26,25;-0,30;26,25
3,209562;-0,23;-26,10;-0,08;26,10
3,220033;-0,45;-26,03;-0,23;26,03
3,229802;-0,45;-25,95;-0,23;25,95
3,240179;-0,68;-26,25;-0,23;26,26
3,250172;-0,75;-26,25;-0,15;26,26
3,259511;-0,53;-26,10;0,00;26,11
3,271234;-0,38;-25,80;0,15;25,80
3,285589;-0,38;-25,80;0,00;25,80
3,289316;-0,45;-25,95;-0,08;25,95
3,304492;-0,53;-26,03;0,15;26,03
3,309522;-0,45;-26,25;0,23;26,25
3,319584;-0,45;-26,18;0,15;26,18
3,330349;-0,53;-26,03;0,15;26,03
3,339610;-0,75;-26,10;0,08;26,11
3,349815;-0,75;-26,10;0,30;26,11
3,361625;-0,45;-26,18;0,38;26,18
3,369976;-0,23;-25,95;0,38;25,95
3,380641;-0,23;-25,95;0,38;25,95
3,389522;0,00;-25,88;0,30;25,88
3,401091;0,00;-25,95;0,38;25,95
3,417842;-0,08;-26,25;0,45;26,25
3,419380;-0,08;-26,25;0,60;26,26
3,429882;-0,08;-26,25;0,45;26,25
3,439522;-0,15;-26,18;0,53;26,18
3,449555;-0,30;-26,33;0,60;26,33
3,459563;-0,15;-26,25;0,60;26,26
3,469586;-0,15;-25,95;0,60;25,96
3,479539;0,08;-25,95;0,75;25,96
3,489772;0,00;-25,95;0,45;25,95
3,500104;-0,08;-25,73;0,45;25,73
3,510273;-0,15;-25,95;0,38;25,95
3,523676;-0,08;-25,95;0,38;25,95
3,529523;-0,08;-25,73;0,30;25,73
3,540010;-0,08;-25,65;0,23;25,65
3,549684;-0,23;-25,88;0,15;25,88
3,559983;-0,53;-25,73;-0,08;25,73
3,569953;-0,45;-25,65;-0,15;25,65
3,584770;-0,30;-25,73;-0,30;25,73
3,589329;-0,23;-25,65;-0,08;25,65
3,599355;-0,08;-25,50;-0,15;25,50
3,611456;-0,08;-25,58;-0,30;25,58
3,619550;-0,30;-25,58;-0,08;25,58
3,634567;-0,23;-25,88;-0,15;25,88
3,639262;-0,15;-25,95;-0,08;25,95
3,649837;0,08;-25,95;0,08;25,95
3,659778;0,08;-25,95;-0,08;25,95
3,670044;0,08;-26,03;-0,15;26,03
3,682928;-0,23;-26,10;-0,08;26,10
3,690694;-0,15;-26,03;0,15;26,03
3,711703;-0,08;-26,10;-0,15;26,10
3,712075;0,15;-25,73;0,15;25,73
3,719067;0,00;-25,65;0,38;25,65
3,729179;-0,23;-25,80;0,30;25,80
3,743201;-0,23;-25,95;0,38;25,95
3,749441;-0,08;-25,95;0,30;25,95
3,760056;0,15;-25,88;0,38;25,88
3,769237;0,15;-26,10;0,45;26,10
3,779205;0,23;-25,95;0,53;25,96
3,789086;0,15;-26,03;0,15;26,03
3,799615;0,15;-26,03;0,08;26,03
3,809741;0,38;-26,10;0,23;26,10
3,819729;0,15;-25,95;0,45;25,95
3,829934;0,00;-26,10;0,60;26,11
3,839736;0,15;-26,25;0,38;26,25
3,852852;0,00;-26,33;0,08;26,33
3,863087;-0,08;-26,55;-0,30;26,55
3,869300;-0,15;-26,78;-0,15;26,78
3,879203;-0,15;-26,63;-0,15;26,63
3,889546;-0,15;-26,55;-0,15;26,55
3,899202;0,00;-26,48;-0,30;26,48
3,909282;-0,08;-26,33;-0,45;26,33
3,919796;-0,08;-26,33;-0,15;26,33
3,929116;-0,08;-26,18;0,15;26,18
3,939179;0,15;-25,95;0,38;25,95
3,949436;0,23;-25,80;0,45;25,80
3,962792;0,15;-25,95;0,53;25,96
3,969079;0,15;-25,88;0,68;25,88
3,979218;0,15;-25,65;0,53;25,66
3,989395;0,45;-25,65;0,45;25,66
3,999400;0,23;-25,58;0,23;25,58
4,009706;0,23;-25,65;0,38;25,65
4,020151;0,15;-25,73;0,45;25,73
4,029929;0,23;-25,80;0,30;25,80
4,039599;0,15;-25,73;0,23;25,73
4,050319;0,45;-25,88;0,23;25,88
4,060471;0,30;-25,95;0,45;25,96
4,073564;-0,15;-26,25;0,38;26,25
4,079810;-0,38;-26,33;0,75;26,34
4,089827;-0,23;-26,25;0,38;26,25
4,099703;-0,30;-26,18;0,30;26,18
4,116403;-0,38;-25,95;0,38;25,96
4,119196;-0,23;-26,03;0,30;26,03
4,129589;-0,45;-26,18;0,30;26,18
4,139528;-0,30;-26,03;0,30;26,03
4,149353;0,08;-25,88;0,23;25,88
4,159562;0,23;-25,65;-0,08;25,65
4,169893;0,15;-25,65;0,08;25,65
4,183102;0,30;-25,50;-0,08;25,50
4,189310;0,23;-25,65;-0,08;25,65
4,199696;0,08;-25,58;0,15;25,58
4,209415;-0,15;-25,43;-0,08;25,43
4,219542;-0,38;-25,35;-0,15;25,35
4,230434;-0,45;-25,35;-0,15;25,35
4,239964;-0,38;-25,50;-0,23;25,50
4,250356;-0,30;-25,65;-0,08;25,65
4,269709;-0,68;-25,80;0,15;25,81
4,270511;-0,60;-25,88;-0,15;25,88
4,281564;-0,45;-25,88;-0,23;25,88
4,294594;-0,38;-25,65;0,15;25,65
4,299632;-0,08;-25,58;0,00;25,58
4,309838;-0,15;-25,65;0,30;25,65
4,320468;-0,08;-25,73;0,38;25,73
4,329559;-0,15;-25,88;0,15;25,88
4,339894;0,08;-25,73;-0,23;25,73
4,350723;0,08;-25,88;-0,15;25,88
4,360161;0,08;-25,65;0,08;25,65
4,370368;0,08;-25,95;-0,15;25,95
4,379870;0,08;-26,03;-0,08;26,03
4,394762;0,00;-25,95;-0,08;25,95
4,402747;0,00;-25,95;0,08;25,95
4,409342;0,15;-26,03;0,23;26,03
4,419606;0,23;-25,88;0,08;25,88
4,429516;0,30;-25,65;0,30;25,65
4,440207;0,45;-25,80;0,15;25,80
4,449577;0,45;-25,58;0,15;25,58
4,459436;0,23;-25,73;0,08;25,73
4,469507;0,38;-25,88;-0,15;25,88
4,479718;0,23;-26,03;-0,38;26,03
4,493067;0,15;-25,95;-0,53;25,96
4,499973;-0,08;-26,03;-0,45;26,03
4,513404;-0,38;-26,18;-0,75;26,19
4,519852;-0,68;-26,25;-0,98;26,28
4,534221;-0,68;-26,33;-0,68;26,34
4,545892;-0,68;-26,18;-0,83;26,20
4,549288;-0,68;-26,10;-1,05;26,13
4,559680;-0,53;-25,65;-1,05;25,68
4,569291;-0,45;-25,58;-1,05;25,60
4,579604;-0,45;-25,65;-1,05;25,68
4,591701;-0,23;-25,80;-0,75;25,81
4,599356;-0,15;-25,80;-0,68;25,81
4,610138;0,08;-25,80;-0,75;25,81
4,625962;0,08;-25,80;-0,53;25,81
4,630169;-0,08;-25,88;-0,15;25,88
4,641388;-0,15;-26,10;0,15;26,10
4,650145;-0,15;-26,10;0,38;26,10
4,659947;-0,15;-26,25;0,60;26,26
4,669824;-0,23;-26,03;0,60;26,03
4,681187;-0,30;-26,25;0,83;26,26
4,691486;-0,45;-26,10;0,75;26,11
4,700544;-0,45;-26,25;0,83;26,27
4,713800;-0,45;-26,03;0,60;26,04
4,719868;-0,30;-25,80;0,75;25,81
4,733475;-0,45;-25,95;0,45;25,96
4,740630;-0,45;-25,88;0,45;25,88
4,749394;-0,38;-25,95;0,45;25,96
4,759550;-0,15;-25,95;0,30;25,95
4,769690;-0,15;-26,18;0,15;26,18
4,779365;-0,15;-26,18;0,38;26,18
4,790614;-0,08;-26,25;0,60;26,26
4,799984;0,00;-26,48;0,15;26,48
4,809768;0,15;-26,33;0,15;26,33
4,819708;0,38;-26,40;0,08;26,40
4,835253;0,30;-26,18;-0,30;26,18
4,850215;0,30;-26,18;-0,30;26,18
4,851217;0,45;-25,95;-0,15;25,95
4,859580;0,45;-26,03;-0,45;26,03
4,869375;0,30;-26,03;-0,68;26,04
4,879432;0,15;-25,95;-0,68;25,96
4,890520;-0,08;-25,95;-0,45;25,95
4,899713;-0,23;-25,80;-0,45;25,80
4,910108;-0,38;-26,10;-0,30;26,10
4,919496;-0,68;-26,18;-0,15;26,18
4,930083;-0,68;-26,18;-0,23;26,18
4,943319;-0,75;-26,03;0,00;26,04
4,960409;-0,83;-25,95;-0,15;25,96
4,961656;-0,75;-25,95;-0,15;25,96
4,969413;-0,68;-25,65;0,08;25,66
4,979580;-0,68;-25,95;0,15;25,96
4,990282;-0,60;-25,73;0,45;25,74
4,999327;-0,68;-25,65;0,30;25,66
