time;Bx;By;Bz;BT
1,987472;0,15;65,78;-0,53;65,78
1,996915;0,00;65,85;-0,45;65,85
2,007230;-0,15;65,78;-0,30;65,78
2,019305;-0,15;65,62;-0,45;65,63
2,027186;-0,15;65,85;-0,45;65,85
2,037137;-0,30;65,78;-0,45;65,78
2,047895;-0,38;65,78;-0,45;65,78
2,057282;-0,23;65,55;-0,45;65,55
2,067352;-0,15;65,40;-0,30;65,40
2,076874;0,15;65,25;-0,45;65,25
2,087349;0,08;65,25;-0,68;65,25
2,097629;-0,15;65,25;-0,75;65,25
2,107872;-0,08;65,18;-0,75;65,18
2,118346;0,00;65,03;-0,83;65,03
2,128511;0,15;65,18;-0,75;65,18
2,137093;0,00;65,18;-0,90;65,18
2,148698;-0,08;65,33;-0,83;65,33
2,158378;-0,23;65,25;-0,68;65,25
2,169462;-0,15;65,40;-0,45;65,40
2,177228;0,15;65,18;-0,15;65,18
2,187510;-0,15;65,10;-0,23;65,10
2,197564;-0,38;65,18;0,15;65,18
2,207377;-0,60;64,95;0,08;64,95
2,218852;-0,45;65,03;0,38;65,03
2,227275;-0,45;65,03;0,45;65,03
2,237144;-0,68;65,18;0,45;65,18
2,248623;-0,53;65,18;0,23;65,18
2,257232;-0,53;65,55;0,08;65,55
2,267991;-0,53;65,55;0,08;65,55
2,277189;-0,45;65,55;-0,23;65,55
2,287994;-0,30;65,55;-0,15;65,55
2,303180;-0,45;65,55;-0,15;65,55
2,307411;-0,45;65,55;-0,45;65,55
2,317564;-0,23;65,48;-0,30;65,48
2,327087;-0,15;65,33;-0,30;65,33
2,337257;-0,23;65,10;-0,15;65,10
2,348428;-0,15;65,25;0,00;65,25
2,357164;-0,15;65,18;0,30;65,18
2,367886;-0,15;65,25;0,15;65,25
2,378691;-0,15;65,33;-0,15;65,33
2,387528;-0,15;65,25;-0,15;65,25
2,408488;-0,15;65,40;-0,30;65,40
2,409293;-0,30;65,55;-0,38;65,55
2,422898;-0,30;65,78;-0,45;65,78
2,427969;-0,30;65,70;-0,60;65,70
