time;Bx;By;Bz;BT
1,292698;-0,15;25,35;-0,38;25,35
1,302448;-0,15;25,43;-0,08;25,43
1,313019;-0,23;25,35;-0,15;25,35
1,327880;-0,15;25,43;0,08;25,43
1,333283;0,00;25,65;0,15;25,65
1,345385;0,08;25,50;-0,08;25,50
1,352537;0,15;25,43;0,15;25,43
1,362540;0,15;25,43;-0,08;25,43
1,374224;0,23;25,58;0,15;25,58
1,382410;-0,08;25,58;0,15;25,58
1,392752;0,00;25,50;0,23;25,50
1,402519;0,23;25,58;0,15;25,58
1,413479;0,08;25,58;0,15;25,58
1,430042;0,00;25,73;0,38;25,73
1,434119;0,08;25,95;0,30;25,95
1,443593;-0,08;25,95;0,45;25,95
1,453375;-0,15;25,88;0,23;25,88
1,463898;0,15;25,95;0,38;25,95
1,472618;0,15;26,03;0,30;26,03
1,482999;0,00;26,03;0,53;26,03
1,492677;-0,15;25,80;0,68;25,81
1,502612;-0,08;25,65;0,53;25,66
1,512532;-0,15;25,73;0,38;25,73
1,526688;-0,15;25,65;0,38;25,65
1,533210;0,08;25,50;0,45;25,50
1,545912;-0,15;25,35;0,23;25,35
1,552661;-0,23;25,28;0,23;25,28
1,562720;-0,38;25,20;-0,15;25,20
1,572523;-0,23;25,50;-0,53;25,51
1,582505;-0,38;25,73;-0,38;25,73
1,592803;-0,60;25,65;-0,38;25,66
1,603162;-0,45;25,88;-0,53;25,88
1,613164;-0,60;26,25;-0,75;26,27
1,626189;-0,60;26,40;-0,53;26,41
1,632759;-0,53;26,40;-0,68;26,41
1,642721;-0,15;26,25;-0,15;26,25
1,655383;-0,15;25,95;0,15;25,95
1,662822;-0,38;25,73;0,08;25,73
1,673915;-0,23;25,95;0,15;25,95
1,682549;-0,45;25,95;0,45;25,96
1,692631;-0,15;25,65;0,53;25,66
1,702865;-0,15;25,58;0,45;25,58
1,713008;-0,08;25,65;0,75;25,66
1,725133;-0,45;25,73;0,38;25,73
1,733077;-0,45;25,95;0,45;25,96
1,742742;-0,30;25,95;0,60;25,96
1,752313;-0,23;25,73;0,45;25,73
1,764181;-0,30;25,95;0,45;25,96
1,774353;-0,45;26,03;0,23;26,03
1,783506;-0,60;26,03;0,15;26,03
1,793957;-0,53;25,80;0,15;25,81
1,802827;-0,30;25,65;-0,15;25,65
1,813148;-0,38;25,65;-0,38;25,66
1,826127;-0,30;25,50;-0,75;25,51
1,832988;0,08;25,65;-0,98;25,67
1,842519;0,15;25,50;-0,98;25,52
1,852187;0,15;25,35;-0,68;25,36
1,862485;0,15;25,35;-0,45;25,35
1,875226;0,15;25,50;-0,45;25,50
1,882283;0,00;25,73;-0,08;25,73
1,892707;0,15;25,88;-0,08;25,88
1,902901;0,08;25,88;0,15;25,88
1,912748;-0,15;25,88;0,23;25,88
1,922633;-0,08;25,65;0,15;25,65
1,932264;0,15;25,95;0,00;25,95
1,945594;0,23;25,95;-0,30;25,95
1,952788;0,30;26,18;-0,23;26,18
1,962436;0,53;26,25;-0,30;26,26
1,972714;0,30;26,18;-0,30;26,18
1,983894;0,45;26,03;-0,30;26,03
1,992701;0,38;26,03;-0,15;26,03
2,003604;0,38;26,10;-0,08;26,10
2,012538;0,30;26,03;0,00;26,03
2,022480;0,15;26,03;0,15;26,03
2,032382;0,08;25,95;0,15;25,95
2,045812;-0,15;25,88;-0,08;25,88
2,056582;0,15;25,95;0,00;25,95
2,062972;0,08;26,18;0,15;26,18
2,072663;0,15;26,10;-0,08;26,10
2,082366;-0,08;26,10;-0,30;26,10
2,094120;-0,23;25,80;-0,23;25,80
2,104179;-0,15;25,73;-0,23;25,73
2,113012;-0,23;25,58;0,08;25,58
2,123722;0,15;25,58;0,00;25,58
2,132239;0,08;25,35;0,08;25,35
2,143091;0,15;25,28;0,00;25,28
2,155532;-0,15;25,28;0,15;25,28
2,162483;-0,15;25,05;0,45;25,05
2,172687;-0,15;25,13;0,23;25,13
2,182368;-0,45;25,13;0,15;25,13
2,192719;-0,45;25,20;0,00;25,20
2,205265;-0,75;25,20;0,30;25,21
2,212674;-0,75;25,35;0,23;25,36
2,222576;-0,83;25,35;0,23;25,36
2,232707;-0,60;25,50;0,08;25,51
2,242399;-0,45;25,65;0,15;25,65
2,253236;-0,60;25,73;0,15;25,73
2,262793;-0,23;26,03;0,15;26,03
2,272363;-0,23;26,10;0,15;26,10
2,283175;-0,30;26,10;-0,15;26,10
2,292771;-0,30;26,03;0,08;26,03
2,303368;-0,45;25,95;0,15;25,95
2,314086;-0,45;25,95;0,30;25,96
2,322548;-0,38;25,95;0,30;25,95
2,332691;-0,23;25,88;0,30;25,88
2,342973;-0,38;25,73;0,45;25,73
2,352883;-0,15;25,73;0,38;25,73
2,362572;-0,30;25,65;0,68;25,66
2,372726;-0,23;25,88;0,45;25,88
2,382549;-0,15;25,80;0,45;25,80
2,392848;-0,38;25,73;0,23;25,73
2,402683;-0,60;25,95;0,00;25,96
2,412829;-0,45;25,88;-0,15;25,88
2,424223;-0,45;25,95;0,00;25,95
2,433973;-0,45;25,95;-0,15;25,95
2,443092;-0,45;26,18;-0,15;26,18
2,455842;-0,53;25,95;-0,15;25,96
2,462970;-0,38;26,03;-0,38;26,03
2,473495;-0,15;26,03;-0,23;26,03
2,482597;0,15;25,95;-0,15;25,95
2,492787;0,08;26,03;-0,23;26,03
2,503833;0,00;25,88;-0,45;25,88
2,512838;-0,15;25,65;-0,45;25,65
2,522651;0,00;25,58;-0,45;25,58
2,545272;0,00;25,50;-0,45;25,50
2,546016;-0,30;25,58;-0,23;25,58
