time;Bx;By;Bz;BT
2,367165;0,23;26,55;0,45;26,55
2,376216;0,08;26,33;0,38;26,33
2,386055;-0,15;26,10;0,45;26,10
2,395821;-0,23;25,88;0,60;25,88
2,405859;-0,38;25,80;0,60;25,81
2,415816;-0,15;25,65;0,68;25,66
2,425621;-0,15;25,65;0,83;25,66
2,435841;-0,45;25,35;0,83;25,37
2,449357;-0,53;25,50;0,60;25,51
2,456141;-0,38;25,73;0,45;25,73
2,474412;-0,38;25,73;0,60;25,73
2,475844;-0,30;25,65;0,45;25,66
2,487259;-0,15;25,65;0,45;25,65
2,498329;-0,38;25,65;0,08;25,65
2,505942;-0,45;25,73;-0,30;25,73
2,516865;-0,30;26,18;-0,15;26,18
2,525880;-0,45;26,18;-0,15;26,18
2,536197;-0,60;26,18;-0,15;26,18
2,545916;-0,75;26,10;-0,45;26,11
2,559947;-0,68;26,10;-0,53;26,11
2,565909;-0,53;26,25;-0,53;26,26
2,576330;-0,30;26,25;-0,60;26,26
2,586538;-0,45;26,10;-0,53;26,11
2,598634;-0,30;25,65;-0,60;25,66
2,606517;-0,23;25,58;-0,53;25,58
2,616635;-0,08;25,65;-0,38;25,65
2,626409;0,30;25,80;-0,08;25,80
2,641530;0,23;25,95;-0,08;25,95
2,656661;0,30;25,80;0,15;25,80
2,657688;0,23;25,88;0,15;25,88
2,668916;0,30;26,03;0,38;26,03
2,675922;0,15;26,25;0,53;26,26
2,686279;0,15;26,25;0,60;26,26
2,698229;0,00;26,10;0,45;26,10
2,705942;-0,23;25,80;0,30;25,80
2,716252;0,00;25,65;0,23;25,65
2,726122;-0,15;25,80;0,00;25,80
2,736159;-0,15;25,73;0,15;25,73
2,758676;-0,30;25,50;0,00;25,50
2,759624;-0,45;25,35;-0,15;25,35
2,774932;-0,45;25,43;-0,15;25,43
2,784875;-0,23;25,50;-0,15;25,50
2,785983;-0,23;25,50;0,00;25,50
2,796872;-0,53;25,58;-0,15;25,58
2,806143;-0,38;25,73;0,00;25,73
2,816097;-0,60;25,58;-0,45;25,59
2,827424;-0,45;25,73;-0,30;25,73
2,836553;-0,23;25,58;-0,38;25,58
2,847076;-0,15;25,43;-0,53;25,43
2,856234;-0,15;25,43;-0,53;25,43
2,866114;0,15;25,58;-0,45;25,58
2,875848;0,08;25,43;-0,15;25,43
2,889669;-0,08;25,20;0,08;25,20
2,907956;0,15;25,35;0,38;25,35
2,909174;0,15;25,20;0,15;25,20
2,923867;0,15;25,35;-0,08;25,35
2,926495;0,00;25,28;-0,15;25,28
2,935757;0,08;25,28;0,00;25,28
2,946345;-0,15;25,35;-0,23;25,35
2,955996;0,15;25,35;-0,45;25,35
2,966056;0,00;25,28;-0,75;25,29
2,975826;0,23;25,35;-0,90;25,37
2,986105;0,08;25,35;-0,75;25,36
2,999591;0,08;25,35;-0,68;25,36
3,006009;0,15;25,65;-0,60;25,66
3,016261;0,15;25,58;-0,68;25,58
3,026245;0,15;25,50;-0,68;25,51
3,041961;0,15;25,73;-0,60;25,73
3,056854;0,23;25,80;-0,68;25,81
3,058147;0,08;25,88;-0,45;25,88
3,066152;0,30;25,80;-0,60;25,81
3,075779;0,75;25,95;-0,45;25,96
3,085839;0,53;25,88;-0,30;25,88
3,095870;0,45;25,80;-0,45;25,81
3,109336;0,45;25,65;-0,23;25,65
3,116327;0,38;25,43;-0,15;25,43
3,126650;0,38;25,58;-0,08;25,58
3,136496;0,53;25,73;0,15;25,73
3,146119;0,38;25,80;0,15;25,80
3,158045;-0,08;25,43;0,15;25,43
3,165927;0,00;25,35;-0,08;25,35
3,177160;0,15;25,50;-0,23;25,50
3,186617;0,00;25,58;-0,38;25,58
3,200962;-0,23;25,65;-0,38;25,65
3,205919;-0,23;25,35;-0,15;25,35
3,219521;-0,45;25,05;-0,15;25,05
3,225637;-0,38;25,05;0,00;25,05
3,236084;-0,23;25,35;0,15;25,35
3,245960;-0,23;25,65;0,30;25,65
3,255943;-0,53;25,43;0,53;25,44
3,266424;-0,53;25,35;0,68;25,36
3,276432;-0,30;25,43;0,75;25,44
3,286512;-0,30;25,65;0,60;25,66
3,296668;-0,23;25,65;0,45;25,65
3,305955;-0,23;25,50;0,45;25,50
3,316604;-0,30;25,13;0,23;25,13
3,340659;-0,15;25,05;0,15;25,05
3,342128;-0,15;25,35;0,23;25,35
3,354110;0,00;25,50;0,23;25,50
3,355742;0,00;25,35;0,15;25,35
