time;Bx;By;Bz;BT
3,261486;-0,30;25,65;1,12;25,68
3,271257;-0,53;25,65;0,98;25,67
3,281648;-0,45;25,65;1,05;25,68
3,291472;-0,68;25,58;0,98;25,60
3,302118;-0,53;25,80;0,83;25,82
3,311688;-0,68;25,35;0,30;25,36
3,322075;-0,75;25,35;0,45;25,37
3,334785;-0,75;25,28;0,30;25,29
3,342966;-0,53;25,35;0,23;25,36
3,352309;-0,53;25,35;0,00;25,36
3,361599;-0,45;25,35;-0,15;25,35
3,371413;-0,23;25,58;0,00;25,58
3,382200;-0,30;25,58;0,08;25,58
3,397866;0,00;25,65;0,15;25,65
3,401112;0,15;25,73;0,15;25,73
3,411663;0,15;25,73;0,00;25,73
3,421246;0,00;25,58;-0,15;25,58
3,431638;0,08;25,43;0,00;25,43
3,444453;0,08;25,35;0,15;25,35
3,451669;-0,15;25,05;-0,15;25,05
3,462035;-0,08;25,05;-0,15;25,05
3,473172;-0,23;25,13;-0,15;25,13
3,482116;-0,30;25,05;-0,15;25,05
3,501980;-0,45;25,05;-0,15;25,05
3,502638;-0,38;25,13;-0,30;25,13
3,513609;-0,45;25,35;-0,38;25,36
3,521530;-0,53;25,58;-0,53;25,59
3,531674;-0,30;25,73;-0,53;25,73
3,541857;-0,38;25,88;-0,53;25,88
3,554950;-0,23;25,73;-0,68;25,73
3,561470;-0,15;26,03;-0,68;26,03
3,571444;-0,08;26,03;-0,60;26,03
3,581614;0,08;26,10;-0,60;26,11
3,592871;0,15;25,95;-0,45;25,95
3,602225;0,23;25,88;-0,68;25,88
3,611897;0,08;25,65;-0,75;25,66
3,621230;-0,15;25,35;-1,05;25,37
3,631633;-0,30;25,35;-0,98;25,37
3,645930;-0,45;25,13;-0,98;25,15
3,651734;-0,38;25,05;-1,05;25,07
3,664313;-0,53;25,05;-0,98;25,07
3,671356;-0,53;25,13;-0,98;25,15
3,681609;-0,38;25,28;-0,68;25,29
3,691949;0,08;25,43;-0,45;25,43
3,701460;0,23;25,73;-0,15;25,73
3,711476;0,45;25,95;0,08;25,95
